zip,population,race_white,race_black,race_native,race_asian,race_other,race_hispanic
11218,75220,0.494442967,0.087330497,0.00199415,0.18546929,0.007099176,0.201116724
11219,92221,0.63592891,0.00804589,0.000487958,0.226586135,0.002353043,0.117869032
11220,99598,0.147041105,0.016305548,0.001445812,0.413311512,0.00222896,0.408170847
11221,78895,0.047163952,0.518841498,0.002611065,0.019861842,0.003295519,0.395031371
11222,36934,0.756646992,0.01719283,0.001353766,0.048329453,0.00457573,0.154383495
11223,78731,0.60739734,0.035995986,0.000927208,0.210349164,0.001676595,0.130596588
11224,47621,0.520589656,0.22267487,0.001763928,0.059238571,0.001679931,0.18218853
11225,56829,0.142990375,0.713755301,0.002305161,0.014376463,0.003748086,0.102852417
11226,101572,0.059120624,0.714675304,0.002776356,0.028846533,0.004755248,0.17139566
11228,41788,0.631521011,0.004809993,0.000598258,0.243658467,0.00150761,0.107016368
11229,80018,0.672336224,0.04920143,0.000637357,0.181609138,0.00231198,0.080619361
11230,86408,0.675539302,0.077180354,0.001539209,0.128888529,0.003367744,0.099493102
11231,33336,0.588402928,0.127609791,0.001739861,0.041486681,0.003239741,0.213132949
11232,28265,0.194728463,0.047196179,0.001592075,0.159632054,0.003679462,0.578064744
11233,67053,0.01989471,0.80381191,0.003773135,0.008202467,0.002893234,0.145183661
11234,87757,0.440215595,0.405175656,0.001846007,0.046400857,0.004238978,0.086260925
11235,79132,0.736415104,0.018854572,0.001036243,0.127596927,0.003045544,0.09983319
11236,93877,0.05396423,0.822086347,0.002130447,0.024702536,0.003781544,0.078379156
11237,49896,0.115600449,0.07176928,0.001503127,0.067219817,0.007215007,0.726551227
11238,49262,0.338394706,0.450854614,0.001725468,0.053996996,0.004932808,0.115362754
11239,13393,0.245949377,0.527738371,0.00216531,0.029045024,0.002762637,0.17845143
1128,2631,0.771569745,0.09350057,0.001520334,0.030786773,0.001520334,0.081337894
1129,7019,0.61903405,0.156717481,0.001994586,0.026926913,0.001567175,0.170394643
11351,0,0,0,0,0,0,0
11354,54878,0.198421954,0.033109807,0.000929334,0.585407631,0.002514669,0.162214366
11355,85871,0.090449628,0.028298261,0.001059729,0.706524904,0.002620209,0.151191904
11356,23438,0.330915607,0.016980971,0.001237307,0.270586227,0.004266576,0.360184316
11357,39150,0.686666667,0.007586207,0.000536398,0.181660281,0.002171137,0.110676884
11358,37546,0.414052096,0.009082193,0.000559314,0.398844085,0.00253023,0.160549726
11359,0,0,0,0,0,0,0
11360,18884,0.658017369,0.013503495,0.000264774,0.235278543,0.001641601,0.080120737
11361,28606,0.466860099,0.035901559,0.000594281,0.352828078,0.002272251,0.127595609
11362,17823,0.518599562,0.014195141,0.000504965,0.37255232,0.002356506,0.079672334
11363,6988,0.573697768,0.010017172,0.000858615,0.311820263,0.003863766,0.086290784
11364,34555,0.409636811,0.02121256,0.000434091,0.468875705,0.002054695,0.083576906
11365,42252,0.332859983,0.080966581,0.001183376,0.414938938,0.003550128,0.144229859
11366,13532,0.398684599,0.057345551,0.002660361,0.401566657,0.003842743,0.113804316
11367,41047,0.51082905,0.089141716,0.001169391,0.207737472,0.003824884,0.15786781
11368,109931,0.052551146,0.09470486,0.001792033,0.098552729,0.005749061,0.737671812
11369,38615,0.071966852,0.171953904,0.00201994,0.086909232,0.006681341,0.646717597
11370,39688,0.232009675,0.164785326,0.001411006,0.164256198,0.010834509,0.414508164
11371,0,0,0,0,0,0,0
11372,66636,0.186040579,0.017843208,0.001215559,0.203523621,0.004637133,0.571687976
11373,100820,0.072326919,0.012467764,0.001477881,0.468319778,0.003699663,0.424270978
11374,43600,0.520963303,0.024701835,0.001100917,0.265573394,0.004541284,0.160642202
11375,68733,0.575385914,0.025882764,0.0007711,0.251640406,0.004321068,0.121135408
11377,89830,0.207837025,0.024913726,0.001725481,0.364143382,0.00478682,0.375654013
11378,34981,0.601412195,0.008976301,0.001143478,0.102055402,0.003687716,0.274920671
11379,34821,0.735992648,0.007926251,0.000631803,0.080497401,0.002038999,0.164498435
11385,98592,0.466528724,0.017171779,0.001572136,0.063250568,0.002799416,0.43782457
11411,18556,0.013311058,0.903535245,0.002478983,0.006790257,0.00350291,0.053405906
11412,34882,0.005389599,0.895676853,0.002608795,0.010406513,0.005274927,0.058941574
11413,38912,0.013389186,0.888517681,0.002749794,0.008609169,0.004291735,0.063476563
11414,26148,0.76751568,0.015794707,0.001070828,0.035299067,0.002371118,0.168234664
11415,19341,0.500439481,0.062768213,0.001240887,0.166123779,0.007910656,0.23214932
11416,24861,0.143879973,0.091106552,0.0081654,0.227585375,0.044286231,0.439925988
11417,28967,0.258293921,0.075154486,0.008043636,0.201539683,0.048089205,0.355438948
11418,36256,0.186313989,0.08955759,0.006261033,0.206227935,0.037317961,0.426715578
11419,47211,0.047128847,0.169896846,0.01520832,0.328546313,0.109338925,0.203342441
11420,44354,0.071402805,0.306871984,0.012355143,0.19862921,0.099652793,0.222415115
11421,39127,0.185881872,0.049684361,0.003501418,0.154982493,0.018989445,0.561402612
11422,30425,0.048479869,0.813147083,0.003188168,0.02064092,0.008381265,0.087329499
11423,29987,0.094040751,0.406676226,0.009037249,0.195518058,0.064394571,0.167105746
11424,0,0,0,0,0,0,0
11425,0,0,0,0,0,0,0
11426,17590,0.374189881,0.051392837,0.002217169,0.355713474,0.017055145,0.161625924
11427,23593,0.195185013,0.227779426,0.004238545,0.320730725,0.040435722,0.169372271
11428,19168,0.108044658,0.229184057,0.006938648,0.263720785,0.069751669,0.252138982
11429,25105,0.025731926,0.777056363,0.003584943,0.032782314,0.010436168,0.126030671
11430,184,0.027173913,0.64673913,0,0.043478261,0,0.282608696
11432,60809,0.144435857,0.18487395,0.005344604,0.352974066,0.02496341,0.248729629
11433,32687,0.009881604,0.721142962,0.006791691,0.049744547,0.022822529,0.16183804
11434,59129,0.01197382,0.856686228,0.003483908,0.015170221,0.008134756,0.082193171
11435,53687,0.14241809,0.257231732,0.006258498,0.195093784,0.032335575,0.326298732
11436,17949,0.010306981,0.726112875,0.009136999,0.063457574,0.031645217,0.120062399
11451,0,0,0,0,0,0,0
11501,19148,0.718926259,0.016973052,0.000678922,0.082619595,0.007207019,0.161687905
11507,7406,0.602754523,0.005941129,0.001080205,0.303672698,0.002835539,0.061166622
11509,2653,0.928006031,0.00640784,0,0.013946476,0.000753864,0.045608745
1151,8698,0.469188319,0.15233387,0.001954472,0.015520809,0.001034721,0.335824327
11510,33048,0.459210845,0.290516824,0.001633987,0.042271847,0.006808279,0.178316388
11514,4673,0.774020972,0.019045581,0,0.082816178,0.002781939,0.110849561
11516,7556,0.834171519,0.019984119,0.00026469,0.036791953,0.005955532,0.095420858
11518,10549,0.883590862,0.010711916,0.000379183,0.0199071,0.000853161,0.077732486
11520,43341,0.233520223,0.311529499,0.00219192,0.015458803,0.004037747,0.416418634
11530,27273,0.887177795,0.015583178,0.000219998,0.036996297,0.001209988,0.049536171
11542,27633,0.60073101,0.062787247,0.001121847,0.045742409,0.002497014,0.273187855
11545,12065,0.848321591,0.011686697,0.000828844,0.066721923,0.002237878,0.059676751
11547,793,0.846153846,0.008827238,0,0.047919294,0,0.083228247
11548,2780,0.602877698,0.126258993,0.001079137,0.14028777,0.001438849,0.111151079
11549,2922,0.747091034,0.101984942,0.001711157,0.039014374,0.00513347,0.07871321
11550,56435,0.08794188,0.445875786,0.001860548,0.013962966,0.004181802,0.431965979
11552,23616,0.559620596,0.210704607,0.001397358,0.051405827,0.00436145,0.155360772
11553,26034,0.117615426,0.463201967,0.002304678,0.020357993,0.004916647,0.375624184
11554,38132,0.69831113,0.048961502,0.000629393,0.11538865,0.002727368,0.122023497
11556,17,0.882352941,0.117647059,0,0,0,0
11557,7823,0.830244152,0.016106353,0,0.062891474,0.00357919,0.076824748
11558,8370,0.748148148,0.010752688,0.000597372,0.023894863,0.004778973,0.20167264
11559,8176,0.846868885,0.025562622,0.000244618,0.028131115,0.005136986,0.087818004
11560,6464,0.82967203,0.019956683,0.000154703,0.024288366,0.001237624,0.113397277
11561,37280,0.773658798,0.053165236,0.001153433,0.024973176,0.004694206,0.130257511
11563,22666,0.785758405,0.030795023,0.000352952,0.043148328,0.003308921,0.125694873
11565,8690,0.831760644,0.030034522,0.000460299,0.041542002,0.00264672,0.084695052
11566,35321,0.879561734,0.012400555,0.000622859,0.034738541,0.000679482,0.062455763
11568,4555,0.622832053,0.154774973,0.001756312,0.125356751,0.003512623,0.07025247
11569,1398,0.949213162,0.004291845,0,0.011444921,0.000715308,0.029327611
11570,26646,0.782631539,0.086467012,0.000713053,0.019627711,0.001388576,0.09720033
11572,30574,0.859128671,0.01098973,0.000294368,0.027572447,0.002289527,0.0925296
11575,16272,0.020587512,0.612831858,0.00362586,0.00583825,0.005285152,0.333394789
11576,12366,0.771793628,0.009946628,0.000161734,0.151787158,0.001132137,0.049328805
11577,12337,0.721569263,0.037529383,0.001215855,0.157331604,0.002188539,0.060225338
11579,5055,0.87636004,0.022354105,0.001186944,0.018991098,0.001384768,0.071810089
11580,40113,0.361229527,0.262882357,0.001819859,0.129783362,0.012539576,0.211552365
11581,20844,0.603674918,0.122145462,0.000815582,0.110583381,0.009739014,0.138169257
11590,45768,0.40357892,0.201276001,0.001158014,0.073763328,0.003605139,0.301892152
11596,10480,0.794656489,0.00620229,0.000381679,0.129293893,0.001717557,0.054675573
11598,13328,0.87207383,0.027235894,0.00045018,0.043442377,0.00127551,0.050945378
11691,60035,0.224119264,0.471041892,0.003264762,0.019255434,0.010244024,0.252086283
11692,18540,0.103344121,0.618500539,0.003020496,0.027562028,0.007119741,0.220118662
11693,11916,0.473564955,0.276183283,0.003524673,0.03012756,0.006377979,0.191255455
11694,20408,0.759800078,0.079429635,0.000637005,0.024745198,0.00245002,0.123480988
11697,4079,0.965677862,0.001225791,0.000490316,0.005883795,0.000980633,0.021573915
11701,27109,0.386735033,0.356781881,0.005053672,0.011509093,0.002619056,0.219078535
11702,14498,0.875155194,0.017657608,0.0008277,0.020485584,0.001931301,0.071665057
11703,16415,0.752299726,0.062260128,0.000913798,0.042278404,0.002802315,0.126286933
11704,40222,0.697528716,0.126025558,0.001466859,0.027795734,0.00308289,0.127890209
11705,8030,0.909838107,0.010336239,0.000622665,0.017932752,0.000622665,0.051307597
11706,62543,0.415921846,0.140527317,0.002510273,0.033816734,0.003533569,0.385478791
11709,6669,0.901634428,0.002699055,0.00239916,0.016794122,0.001349528,0.064927275
11710,34496,0.863955241,0.016262755,0.000637755,0.037830473,0.002029221,0.068616651
11713,10401,0.513700606,0.204307278,0.009229882,0.024132295,0.003365061,0.212768003
11714,22658,0.856209727,0.005737488,0.000617883,0.047797687,0.00185365,0.078559449
11715,4752,0.927609428,0.009259259,0.001052189,0.009469697,0.002525253,0.042718855
11716,10700,0.890841121,0.008971963,0.000654206,0.021869159,0.000280374,0.071401869
11717,60745,0.140818174,0.137525722,0.002173018,0.018124949,0.003588773,0.684830027
11718,3103,0.90557525,0.012246213,0.000322269,0.015468901,0.001611344,0.051240735
11719,3589,0.858177765,0.058233491,0.000557258,0.008080245,0.002507662,0.06519922
11720,29189,0.783480078,0.026722395,0.000582411,0.061701326,0.000993525,0.114152592
11721,6292,0.932930706,0.004450095,0.000158932,0.018753973,0.000158932,0.034329307
11722,35177,0.193848253,0.224322711,0.003127043,0.032094835,0.004519999,0.521192825
11724,3220,0.92515528,0.004347826,0,0.022049689,0.001242236,0.039440994
11725,29150,0.878181818,0.008576329,0.000308748,0.055437393,0.001646655,0.047169811
11726,19857,0.437830488,0.138288765,0.003474845,0.022108073,0.003021604,0.381729365
11727,29030,0.648846021,0.121701688,0.001515673,0.052979676,0.003134688,0.147915949
11729,28032,0.674372146,0.113834189,0.00131992,0.069741724,0.002354452,0.121682363
11730,14712,0.901169114,0.0098559,0.00040783,0.015429581,0.001223491,0.063009788
11731,30184,0.870394911,0.010270342,0.000530082,0.046713491,0.001656507,0.06139014
11732,3430,0.882215743,0.012827988,0.000291545,0.051603499,0,0.042857143
11733,18949,0.847274262,0.018892818,0.001583197,0.067866378,0.002269249,0.050029025
11735,32098,0.769487195,0.036949343,0.000623092,0.04853885,0.002616985,0.130631192
11738,17638,0.794137657,0.025002835,0.001360698,0.039346865,0.002267831,0.124900782
11739,1223,0.944399019,0.004905969,0,0.015535568,0,0.031071137
11740,9454,0.832240322,0.045906495,0.001269304,0.041040829,0.000846203,0.062830548
11741,27655,0.850442958,0.01460857,0.000650877,0.036521425,0.001663352,0.087000542
11742,13261,0.829424629,0.015458864,0.000980318,0.048111002,0.001206546,0.095844959
11743,42230,0.808737864,0.061638646,0.001160313,0.035117215,0.001373431,0.079351172
11746,67094,0.62849137,0.071690464,0.001326497,0.066712374,0.002235669,0.211762602
11747,19803,0.829268293,0.033429278,0.000605969,0.070039893,0.002827854,0.05009342
11749,3345,0.507324365,0.128251121,0.002092676,0.060986547,0.001195815,0.283109118
11751,14961,0.833567275,0.028474032,0.000868926,0.021723147,0.001737852,0.100193837
11752,9531,0.844087714,0.020984157,0.001259049,0.021718602,0.001573812,0.101983003
11753,12014,0.695272182,0.013151323,8.32E-05,0.252621941,0.001581488,0.027218245
11754,18958,0.902257622,0.009969406,0.000791223,0.023209199,0.000791223,0.053750396
11755,12387,0.829256479,0.018406394,0.001291677,0.06369581,0.001937515,0.076370388
11756,42791,0.790446589,0.008389615,0.001004884,0.061905541,0.002594003,0.123694235
11757,45700,0.824266958,0.019934354,0.000612691,0.021356674,0.001838074,0.120612691
11758,53804,0.861069809,0.044216043,0.000557579,0.018065571,0.001282433,0.066017396
11762,22360,0.927280859,0.003980322,0.000178891,0.016905188,0.000402504,0.045080501
11763,28506,0.678418579,0.088753245,0.002981828,0.025573563,0.002245141,0.188416474
11764,13200,0.894166667,0.015454545,0.000909091,0.028712121,0.001818182,0.049545455
11765,737,0.816824966,0.016282225,0,0.078697422,0.012211669,0.063772049
11766,12635,0.877878908,0.014166996,0.000949743,0.039810051,0.001266324,0.057142857
11767,14530,0.863386098,0.014521679,0.000688231,0.043633861,0.001032347,0.068891948
11768,21902,0.927540864,0.005981189,0.000593553,0.01830883,0.001278422,0.037119898
11769,9506,0.932674101,0.008626131,0.000420787,0.013359983,0.00094677,0.038817589
11770,137,0.98540146,0,0,0.00729927,0,0.00729927
11771,10007,0.798840811,0.023083841,0.00019986,0.038572999,0.001898671,0.124712701
11772,44837,0.684791578,0.05359413,0.002118786,0.020095011,0.001516605,0.223253117
11776,24235,0.78262843,0.02347844,0.00078399,0.040478647,0.002682071,0.141613369
11777,8968,0.854928635,0.014607493,0.000780553,0.056088314,0.002007136,0.060994648
11778,12709,0.886064993,0.013691085,0.001416319,0.015186089,0.001337635,0.072153592
11779,38421,0.817938107,0.019182218,0.000728768,0.047578147,0.002498634,0.099685068
11780,15524,0.909817057,0.005861891,6.44E-05,0.025895388,0.001481577,0.049149704
11782,15814,0.914695839,0.009358796,0.001138232,0.018780827,0.000316176,0.047426331
11783,21288,0.916243893,0.00399286,0.000187899,0.020434047,0.001174371,0.050920707
11784,24655,0.775907524,0.031109308,0.000770635,0.044575137,0.00287974,0.131494626
11786,6344,0.902427491,0.013083228,0.000472888,0.02537831,0.001261034,0.050441362
11787,35772,0.898440121,0.009588505,0.000335458,0.029212792,0.001174103,0.052191658
11788,16821,0.823910588,0.021936865,0.000653944,0.06628619,0.002080732,0.076511503
11789,7895,0.890943635,0.011272958,0.001646612,0.017732742,0.001266624,0.063077897
11790,18511,0.779698558,0.043487656,0.00140457,0.11263573,0.001998812,0.048889849
11791,25076,0.726910193,0.008254905,0.000797575,0.21147711,0.001754666,0.038443133
11792,8523,0.915053385,0.017130119,0.000351989,0.009855685,0.001525285,0.044350581
11793,32298,0.901387083,0.006532912,0.000309617,0.023437984,0.001269428,0.05953929
11794,3165,0.514060032,0.147551343,0.003159558,0.22906793,0.002843602,0.090995261
11795,26030,0.918478678,0.004379562,0.000230503,0.015789474,0.000576258,0.0517864
11796,4056,0.933678501,0.011094675,0.000739645,0.009368836,0.001232742,0.037475345
11797,9041,0.851786307,0.012609225,0,0.102864727,0.00121668,0.02201084
11798,15347,0.087183163,0.613865902,0.00573402,0.021241937,0.003388284,0.245129341
11801,39553,0.625666827,0.010542816,0.001339974,0.192855156,0.003387859,0.148509595
11803,28127,0.833754044,0.00423081,0.000639954,0.106232446,0.00117325,0.041277065
11804,5010,0.893612774,0.001996008,0.000199601,0.063672655,0,0.030538922
11901,27172,0.587516561,0.136353599,0.002944207,0.011003975,0.00198734,0.241314589
11930,1343,0.875651526,0.009679821,0.002233805,0.017870439,0,0.089352197
11931,151,0.900662252,0,0,0.006622517,0,0.079470199
11932,1398,0.673819742,0.163090129,0.004291845,0.006437768,0.000715308,0.143776824
11933,6844,0.851694915,0.063267095,0.000730567,0.00862069,0.000730567,0.064582116
11934,7263,0.835054385,0.032218092,0.000413052,0.013630731,0.001101473,0.101335536
11935,3304,0.899213075,0.014830508,0.000605327,0.008171913,0.000605327,0.071428571
11937,15398,0.634757761,0.028120535,0.001558644,0.013638135,0.001753474,0.311404078
11939,926,0.898488121,0.007559395,0,0.008639309,0,0.066954644
11940,5210,0.900575816,0.013243762,0.000767754,0.009213052,0.001151631,0.063339731
11941,1986,0.900805639,0.010574018,0,0.005035247,0,0.075025176
11942,4603,0.878122963,0.013903976,0.002172496,0.01129698,0.001520747,0.085379101
11944,4299,0.651546871,0.074203303,0.000930449,0.00628053,0.003489184,0.249825541
11946,14068,0.674864942,0.011728746,0.001705999,0.008316747,0.001919249,0.292792152
11947,416,0.826923077,0.007211538,0,0.021634615,0,0.137019231
11948,1123,0.871772039,0.018699911,0,0.001780944,0,0.096170971
11949,14573,0.890070679,0.015508131,0.001372401,0.017429493,0.001372401,0.065394908
11950,16268,0.637017458,0.082247357,0.011494959,0.020285223,0.001044996,0.21858864
11951,13680,0.710453216,0.086038012,0.00255848,0.01505848,0.002631579,0.160818713
11952,4637,0.890446409,0.012076774,0.000215657,0.008841924,0.001725253,0.071598016
11953,13553,0.707666199,0.120932635,0.003984358,0.031432155,0.00250867,0.11414447
11954,3326,0.794948888,0.022248948,0.001202646,0.009019844,0.001503307,0.161455201
11955,3285,0.837747336,0.028310502,0.001826484,0.027092846,0.001826484,0.091019787
11956,349,0.931232092,0.00286533,0.00286533,0,0,0.063037249
11957,743,0.947510094,0.01076716,0.001345895,0.00807537,0.001345895,0.02153432
11958,635,0.839370079,0.037795276,0,0.001574803,0,0.116535433
11959,939,0.889243876,0.017039404,0.002129925,0.010649627,0,0.059637913
